rank,fragment_id,fragment_smiles,pathogen_count,total_compounds,total_tp,total_tn,overall_avg_attribution,overall_max_attribution,avg_activity_rate_percent,SA_compounds,SA_tp,SA_tn,SA_avg_attr,SA_activity_pct,EC_compounds,EC_tp,EC_tn,EC_avg_attr,EC_activity_pct,CA_compounds,CA_tp,CA_tn,CA_avg_attr,CA_activity_pct,SA_example_id,SA_example_smiles,SA_example_target,SA_example_attr,SA_example_pred,SA_example_mw,EC_example_id,EC_example_smiles,EC_example_target,EC_example_attr,EC_example_pred,EC_example_mw,CA_example_id,CA_example_smiles,CA_example_target,CA_example_attr,CA_example_pred,CA_example_mw
413,7888,COC1=CC=C(OC2=CC=C(N)C=C2)C=C1,3,27,27,0,0.3588,0.3808,100.0,9,9,0,0.326,100.0,9,9,0,0.37,100.0,9,9,0,0.381,100.0,CHEMBL3235663,COC1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC(Cl)=C3)NCCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.33,0.958,600.6,CHEMBL3235666,COC1=CC=C(OC2=CC=C(N/C(=N/C3=CC=C(Cl)C=C3)NCCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.381,0.891,600.6,CHEMBL3235660,COC1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC=C3)NCCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.381,0.866,566.1
414,9863,COC1=CC=C(/C=N/NC=O)C=C1,3,28,27,1,0.3434,0.3808,96.97,11,11,0,0.326,100.0,11,10,1,0.323,90.91,6,6,0,0.381,100.0,CHEMBL1911478,COC1=CC=C(/C=N/NC(=O)C2=CN=C3C(C(F)(F)F)=CC=CC3=C2O)C=C1,1,0.381,0.979,389.3,CHEMBL1911478,COC1=CC=C(/C=N/NC(=O)C2=CN=C3C(C(F)(F)F)=CC=CC3=C2O)C=C1,1,0.372,0.95,389.3,CHEMBL4166193,COC1=CC=C(/C=N/NC(=O)C2=CC=C(C3=CC=C(Cl)C=C3)N=C2C)C=C1,1,0.381,0.895,379.8
415,2499,CCC1=CC=C(F)C=C1,3,27,27,0,0.3282,0.3795,100.0,12,12,0,0.324,100.0,11,11,0,0.332,100.0,4,4,0,0.328,100.0,CHEMBL3343945,O=C(O)C1=CC=CC(C2=CC=C(/C=C3\SC4=NC(C5=CC=CC=C5)=CC(C5=CC=C(F)C=C5)N4C3=O)O2)=C1,1,0.356,0.987,522.6,CHEMBL5281926,O=C(NNS(=O)(=O)C1=CC=C(F)C=C1)N1N=C(C2=CC=C(F)C=C2)CC1C1=CC=C(F)C=C1,1,0.38,0.981,474.5,CHEMBL5267714,O=C(NNS(=O)(=O)C1=CC=C(F)C=C1)N1N=C(C2=CC=CC=C2)CC1C1=CC=C(F)C=C1,1,0.356,0.978,456.5
416,28327,N=C/CCN1N=NC2=CC=CC=C21,3,27,27,0,0.3054,0.3624,100.0,9,9,0,0.333,100.0,9,9,0,0.301,100.0,9,9,0,0.283,100.0,CHEMBL1641705,O=C1C(Cl)C(C2=CC=C([N+](=O)[O-])C=C2)N1/N=C/CCN1N=NC2=CC=CC=C21,1,0.362,0.986,398.8,CHEMBL1641700,O=C1C(Cl)C(C2=CC=CC=C2Cl)N1/N=C/CCN1N=NC2=CC=CC=C21,1,0.32,0.978,388.3,CHEMBL1641706,COC1=CC=CC=C1C1C(Cl)C(=O)N1/N=C/CCN1N=NC2=CC=CC=C21,1,0.312,0.972,383.8
417,6592,N=CC1=CC=CC=C1C=O,3,27,27,0,0.2869,0.3697,100.0,9,9,0,0.23,100.0,9,9,0,0.36,100.0,9,9,0,0.27,100.0,CHEMBL2034984,COC1=CC=C(C23SC4=CC(OC)=CC=C4N=C2C2=CC=CC=C2C3=O)C=C1,1,0.239,0.963,387.5,CHEMBL2035175,COC1=CC=C2N=C3C4=CC=CC=C4C(=O)C3(C3=CC=C(C)C=C3)SC2=C1,1,0.37,0.976,371.5,CHEMBL2035175,COC1=CC=C2N=C3C4=CC=CC=C4C(=O)C3(C3=CC=C(C)C=C3)SC2=C1,1,0.295,0.992,371.5
418,31478,CC(=O)C1=C(C)N=C(N)S1,3,27,27,0,0.2827,0.3808,100.0,9,9,0,0.214,100.0,9,9,0,0.267,100.0,9,9,0,0.368,100.0,CHEMBL4529779,CC(=O)C1=C(C)N=C(/N=C2\NC(=O)/C(=C3/C(=O)N(C)C4=CC=CC=C34)S2)S1,1,0.283,0.958,398.5,CHEMBL4530109,CC(=O)C1=C(C)N=C(/N=C2\NC(=O)/C(=C/C3=CNC4=CC=CC=C34)S2)S1,1,0.296,0.728,382.5,CHEMBL4441265,COC1=CC=C2NC(=O)/C(=C3\S/C(=N/C4=NC(C)=C(C(C)=O)S4)NC3=O)C2=C1,1,0.381,0.86,414.5
419,9178,CC1=CC=CC(C)=C1,3,34,27,7,0.2769,0.3808,78.17,16,13,3,0.256,81.25,7,5,2,0.302,71.43,11,9,2,0.273,81.82,CS000413379,Cc1ccc(-c2cnc3ccccc3[n+]2C)c(C)c1,1,0.381,0.632,249.3,CHEMBL265263,CC1=CC=C(N2C=C(C(=O)O)C(=O)C3=CC(F)=C(N4CCNCC4)C=C32)C(C)=C1,1,0.381,0.915,395.4,CS000480729,Cc1ccc(N2C(=O)C=CC2=O)c(C)c1,1,0.381,0.95,201.2
420,12840,O=C1C=CC(=O)C=C1,3,27,27,0,0.2656,0.3171,100.0,9,9,0,0.283,100.0,8,8,0,0.29,100.0,10,10,0,0.224,100.0,CHEMBL2282682,COC1=CC=C(OC)C(/C=N/N=C2\SC=C(C3=CC(=O)C=CC3=O)N2C2=CC=C(Cl)C=C2)=C1,1,0.312,0.962,479.9,CHEMBL2282678,COC1=CC=C(OC)C(/C=N/N=C2\SC=C(C3=CC(=O)C=CC3=O)N2C2=CC=C(C)C=C2)=C1,1,0.317,0.779,459.5,CHEMBL2282682,COC1=CC=C(OC)C(/C=N/N=C2\SC=C(C3=CC(=O)C=CC3=O)N2C2=CC=C(Cl)C=C2)=C1,1,0.265,0.976,479.9
421,4597,CCC(N)=O,3,27,27,0,0.2549,0.3808,100.0,7,7,0,0.231,100.0,8,8,0,0.277,100.0,12,12,0,0.257,100.0,CHEMBL1683406,CCC(=O)NC1=NC(=O)C(N(C)C(=O)C[C@@H](N)CCCNC(=N)N)CN1,1,0.381,0.707,368.4,CHEMBL1271595,CCC(=O)NC1=NN(C(=O)CC)C2(S1)C1CCCC2C(C2=CC=C(Cl)C=C2)NC1C1=CC=C(Cl)C=C1,1,0.298,0.952,545.5,CHEMBL450849,CC(C)C/C=C/C=C/C(=O)NC1=C[C@@](O)(CCC(N)=O)[C@H](O)CC1=O,1,0.381,0.76,350.4
422,14209,CC1=CC=NC=C1,3,27,27,0,0.2517,0.3808,100.0,5,5,0,0.24,100.0,4,4,0,0.286,100.0,18,18,0,0.229,100.0,CHEMBL4238248,CCC1C(C2=CC=C(C(F)(F)F)C=C2)=C(O)C(=O)N1CC1=CC=NC=C1,1,0.354,0.915,362.4,CHEMBL5184471,O=C(O)C1=NC=CN1CC1=CC=NC=C1,1,0.381,0.942,203.2,CS000479382,Cc1ccnc(-c2cc(C)ccn2)c1,1,0.381,0.793,184.2
423,12843,O=C1C=CC(=O)C(C-C-S)=C1,3,27,27,0,0.2233,0.2914,100.0,9,9,0,0.234,100.0,8,8,0,0.174,100.0,10,10,0,0.263,100.0,CHEMBL2282684,COC1=CC=C(/C=N/N=C2\SC=C(C3=CC(=O)C=CC3=O)N2C2=CC=C(Cl)C=C2)C=C1O,1,0.259,0.947,465.9,CHEMBL2282678,COC1=CC=C(OC)C(/C=N/N=C2\SC=C(C3=CC(=O)C=CC3=O)N2C2=CC=C(C)C=C2)=C1,1,0.224,0.779,459.5,CHEMBL2282673,COC1=CC=C(/C=N/N=C2\SC=C(C3=CC(=O)C=CC3=O)N2C2=CC=CC=C2)C=C1,1,0.291,0.977,415.5
424,14258,CC(=O)N1CCNCC1,3,27,27,0,0.2025,0.3808,100.0,11,11,0,0.202,100.0,9,9,0,0.164,100.0,7,7,0,0.241,100.0,CHEMBL2238349,CC(=O)N1CCN(C2=NC(OC3=CC=CC4=CC=CN=C34)=NC(SC3=NN=C(C4=CC5=CC=CC=C5OC4=O)O3)=N2)CC1,1,0.369,0.448,594.6,CHEMBL1829884,CC(=O)N1CCN(C2=NC(NC3=CC=C(C#N)C(C(F)(F)F)=C3)=NC(OC3=CC=NC4=CC=CC=C34)=N2)CC1,1,0.204,0.681,534.5,CS000162938,CC(=O)N1CCN(C2CCCCC2[N+](=O)[O-])CC1,1,0.381,0.727,255.3
425,31738,O=S(=O)N1CCCCC1,3,31,27,4,0.1701,0.3117,91.11,11,11,0,0.197,100.0,15,11,4,0.192,73.33,5,5,0,0.121,100.0,CS000500021,O=S(=O)(c1ccc(-c2cnc(C3CC3)o2)cc1)N1CCCCC1,1,0.312,0.772,332.4,CHEMBL4798645,CCOC(=O)/C(C#N)=C1\C(=O)NC2=CC=C(S(=O)(=O)N3CCCCC3)C=C12,1,0.287,0.63,389.4,CHEMBL4757373,CCOC(=O)C1=C(C2=CC=CC=C2)OC(N)=C(C#N)C12C(=O)NC1=CC=C(S(=O)(=O)N3CCCCC3)C=C12,1,0.144,0.709,534.6
426,20258,CC1=CC=CC([N+](=O)[O-])=C1,3,31,26,5,0.3001,0.3808,83.52,12,11,1,0.331,91.67,9,8,1,0.303,88.89,10,7,3,0.266,70.0,CHEMBL405450,O=C1N/C(=N\C2=NC=CS2)S/C1=C\C1=CC=CC([N+](=O)[O-])=C1,1,0.381,0.918,332.4,CHEMBL4744600,CC1=CC(O)=C(C(=O)/C=C/C2=CC=C(OCC3=CN(CC4=CC=CC([N+](=O)[O-])=C4)N=N3)C=C2)C(=O)O1,1,0.364,0.939,488.5,CHEMBL3804938,CC(C)=N/N=C1\SCC(=O)N1CC1=CC=CC([N+](=O)[O-])=C1,1,0.381,0.975,306.3
427,3175,CC[C@@H]1CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,3,27,26,1,0.2605,0.3808,97.78,15,14,1,0.28,93.33,4,4,0,0.212,100.0,8,8,0,0.29,100.0,CHEMBL4644676,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(Br)=C(C=O)C[C@]4(C)[C@H]3CC[C@]12C,1,0.381,0.958,477.6,CHEMBL474997,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C/C(=N/C(=S)NN)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.325,0.785,457.8,CHEMBL4644676,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(Br)=C(C=O)C[C@]4(C)[C@H]3CC[C@]12C,1,0.349,0.947,477.6
428,83416,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N)C=C2)C=C1,3,25,25,0,0.3229,0.3808,100.0,9,9,0,0.232,100.0,9,9,0,0.356,100.0,7,7,0,0.381,100.0,CHEMBL3233039,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=C(Cl)C=C3)NCCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.254,0.914,668.6,CHEMBL3235667,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC=C3)NCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.367,0.897,606.1,CHEMBL3235673,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=C(Cl)C=C3)NCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.381,0.817,640.6
429,59277,O=CC1=CC=C([N+](=O)[O-])C=C1,3,25,25,0,0.3194,0.3808,100.0,10,10,0,0.311,100.0,7,7,0,0.352,100.0,8,8,0,0.295,100.0,CHEMBL565039,O=C(C1=CC=C([N+](=O)[O-])C=C1)N1C=CN=C1C1=CC=CC([N+](=O)[O-])=C1,1,0.381,0.868,338.3,CHEMBL559835,O=C(C1=CC=C([N+](=O)[O-])C=C1)N1C=CN=C1C1=CC=CC=C1Cl,1,0.381,0.568,327.7,CHEMBL5412275,O=C1S/C(=C\C2=CN=C(C(F)(F)F)N=C2)C(=O)N1C(=O)C1=CC=C([N+](=O)[O-])C=C1,1,0.372,0.964,424.3
430,19538,CC1CO1,3,26,25,1,0.3167,0.3808,95.83,9,9,0,0.338,100.0,9,9,0,0.375,100.0,8,7,1,0.237,87.5,CHEMBL2382007,CCOC(=O)C1=CN(CC2CO2)C2=C(F)C=CC=C2C1=O,1,0.381,0.885,291.3,CHEMBL2381922,CCOC(=O)C1=CN(CC2CO2)C2=CC=C(F)C=C2C1=O,1,0.381,0.849,291.3,CHEMBL2381923,CCOC(=O)C1=CN(CC2CO2)C2=CC(C(F)(F)F)=CC=C2C1=O,1,0.316,0.89,341.3
431,61254,CC(=O)N,3,30,25,5,0.3124,0.3808,80.09,8,5,3,0.233,62.5,13,13,0,0.352,100.0,9,7,2,0.353,77.78,CHEMBL3322729,CC1=C(C2CN(C(=O)/C=C/C3=CN=C4NC(=O)CN(CCN5CCOCC5)CC4=C3)C2)OC2=CC=CC=C12,1,0.353,0.982,515.6,CHEMBL1087287,CC1=CSC(N2NC(=O)C3C4C5=CC=CC=C5C(C5=CC=CC=C54)C3C2=O)=N1,1,0.381,0.941,387.5,CS002642981,COC1=C(C2CC(=O)NC3=C2[Se]C(N)=N3)C=C2OCOC2=C1OC,1,0.381,0.817,396.3
432,28450,CC1=CC=CO1,3,27,25,2,0.3,0.3808,92.36,16,15,1,0.281,93.75,6,5,1,0.305,83.33,5,5,0,0.314,100.0,CHEMBL1957782,O=C1NC(=S)S/C1=C\C1=CC=CO1,1,0.381,0.603,211.3,CHEMBL2236304,O=C(O)C1=CC=C(CN2C(=O)S/C(=C\C3=CC=CO3)C2=O)C=C1,1,0.368,0.724,329.3,CHEMBL4582411,CC1=NC=C([N+](=O)[O-])N1CCN1C(=O)S/C(=C\C2=CC=CO2)C1=O,1,0.381,0.941,348.3
433,3211,OC-C-C-CO,3,25,25,0,0.2994,0.3808,100.0,19,19,0,0.278,100.0,3,3,0,0.29,100.0,3,3,0,0.331,100.0,CHEMBL403516,CC(=O)O[C@H](CC=C(C)C)C1=CC(=O)C2=C(O)C=CC(O)=C2C1=O,1,0.344,0.876,330.3,CHEMBL187519,CC(SC1=CC(=O)C2=C(O)C=CC(O)=C2C1=O)C(=O)O,1,0.381,0.754,294.3,CS000461543,O=C1C(Cl)=C(OC2=CC=CC=C2)C(=O)C2=C(O)C=CC(O)=C12,1,0.381,0.914,316.7
434,32019,CCCCCCO,3,25,25,0,0.2814,0.3808,100.0,15,15,0,0.263,100.0,5,5,0,0.28,100.0,5,5,0,0.301,100.0,CHEMBL3357488,CCCCCCOC1=CC(O)=CC(O)=C1C(=O)C(C)CC,1,0.381,0.976,294.4,CHEMBL4452482,CCCCCC(O)C(C(CCCCCCC(=O)OCCN1C(C)=CN=C1[N+](=O)[O-])N1N=NN=C1C)N1N=NN=C1C,1,0.348,0.504,575.7,CHEMBL252059,CCCCC[C@@H](O)[C@H]1C(=O)O[C@H](C)[C@@H](O)/C=C/C=C/C=C/C=C/C=C(\C)[C@@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,1,0.381,0.752,654.8
435,2932,CNC1=CC=CC=C1,3,29,25,4,0.2554,0.3808,87.44,13,12,1,0.276,92.31,6,6,0,0.185,100.0,10,7,3,0.305,70.0,CHEMBL4462588,O=[N+]([O-])C1=CC=C(O)C(CNC2=CC=CC=C2)=C1,1,0.381,0.93,244.3,CHEMBL553299,CN1CCN(C2=C(F)C=C3C(=O)C(C(=O)O)=C4SC=C5CN(C6=CC=CC=C6)C2=C3N54)CC1,1,0.371,0.806,464.5,CHEMBL232869,CC1=CC=C2NC(CNC3=CC=CC=C3)=NC2=C1,1,0.381,0.935,237.3
436,3093,CN1C(=O)C2=C(N(C)C=N2)N(C)C1=O,3,25,25,0,0.2439,0.3122,100.0,10,10,0,0.26,100.0,8,8,0,0.197,100.0,7,7,0,0.274,100.0,CHEMBL4206587,CN1C(=O)C2=C(N(CC3=CC(=O)OC4=C3C=CC3=CC=CC=C34)C=N2)N(C)C1=O,1,0.285,0.93,388.4,CHEMBL4206342,CN1C(=O)C2=C(N(CC3=CC(=O)OC4=CC=C(C(C)(C)C)C=C34)C=N2)N(C)C1=O,1,0.24,0.81,394.4,CHEMBL4218845,COC1=CC=C2OC(=O)C=C(CN3C=NC4=C3N(C)C(=O)N(C)C4=O)C2=C1,1,0.312,0.796,368.3
437,1911,CC[C@H](O)C,3,29,25,4,0.2312,0.3808,83.33,8,5,3,0.27,62.5,8,7,1,0.255,87.5,13,13,0,0.168,100.0,CHEMBL112570,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.381,0.394,386.7,CHEMBL4059949,CC1=CC(O)=C2C(=O)[C@H]3CC[C@H](O)C[C@@H]3[C@@H](O)C2=C1O,1,0.374,0.7,278.3,CHEMBL4518924,CC1=C[C@]23O[C@@H]4C[C@@H](O)[C@](C)([C@@]2(C)CC1)[C@]4(CO)O3,1,0.334,0.951,266.3
438,4486,COC1=CC=C(/C=C/C=O)C=C1,3,26,25,1,0.2304,0.351,97.22,12,11,1,0.252,91.67,8,8,0,0.219,100.0,6,6,0,0.22,100.0,CHEMBL1256375,COC1=CC=C(/C=C/C(=O)C2=CC(Cl)=C(Cl)N2)C=C1,1,0.351,0.87,296.2,CHEMBL2263540,COC1=CC=C(/C=C/C(=O)C2=CC=C(N3C=CC=C3)C=C2)C=C1,1,0.296,0.926,303.4,CHEMBL1256308,COC1=CC=C(/C=C/C(=O)C2=CC(Cl)=CN2)C=C1,1,0.292,0.961,261.7
439,19767,CN1C=C([N+](=O)[O-])C=C1C1=NN=CO1,3,25,25,0,0.1235,0.1881,100.0,9,9,0,0.135,100.0,11,11,0,0.122,100.0,5,5,0,0.113,100.0,CHEMBL3085855,CN1C=C([N+](=O)[O-])C=C1C1=NN=C(C2=CC=C(C#N)C=C2)O1,1,0.188,0.974,295.3,CHEMBL3085859,CC1=CC=C(C2=NN=C(C3=CC([N+](=O)[O-])=CN3C)O2)S1,1,0.144,0.969,290.3,CHEMBL3085861,CN1C=C([N+](=O)[O-])C=C1C1=NN=C(C2=CC=CC([N+](=O)[O-])=C2O)O1,1,0.118,0.984,331.2
440,12216,CNS(=O)(=O)C1=CC=C(N)C=C1,3,30,24,6,0.3369,0.3808,84.72,8,7,1,0.278,87.5,15,10,5,0.362,66.67,7,7,0,0.371,100.0,CHEMBL2298502,NC1=CC=C(S(=O)(=O)NCC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(Br)C=C2)C=C1,1,0.325,0.785,485.4,CHEMBL2298497,NC1=CC=C(S(=O)(=O)NCC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(Cl)C=C2)C=C1,1,0.381,0.577,440.9,CHEMBL2298496,NC1=CC=C(S(=O)(=O)NCC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC(Cl)=C2)C=C1,1,0.377,0.535,440.9
441,23334,NC1=C(Cl)C=CC=C1Cl,3,24,24,0,0.3179,0.3808,100.0,14,14,0,0.246,100.0,7,7,0,0.379,100.0,3,3,0,0.33,100.0,CHEMBL3323313,O=C1C2=CC=CC=C2N=C2N(/N=C/C3=CC=NC=C3)C(CC3=CC=CC=C3NC3=C(Cl)C=CC=C3Cl)=NN12,1,0.343,0.842,540.4,CHEMBL457500,FC1=CC(C2=NN=C3SCC(NC4=C(Cl)C=CC=C4Cl)=NN32)=C(Cl)C=C1Cl,1,0.381,0.9,463.2,CS000214673,O=C1C=C/C(=N\C2=C(Cl)C=CC=C2Cl)C2=CC=CC=C12,1,0.381,0.677,302.2
442,13174,CCOC1=CC=CC(=C1)S,3,26,24,2,0.2833,0.3521,89.71,4,3,1,0.278,75.0,5,5,0,0.333,100.0,17,16,1,0.239,94.12,CHEMBL4203361,CCOC1=CC=C2C(=C1)SC1=NC(C3=CC=CC=C3)=C(COCC3=CN(CC4=CC=C(Cl)C=C4)N=N3)N12,1,0.319,0.497,530.1,CHEMBL4206240,CCOC1=CC=C2C(=C1)SC1=NC(C3=CC=CC=C3)=C(COCC3=CN(CC4=CC=C(F)C=C4)N=N3)N12,1,0.352,0.805,513.6,CHEMBL4130086,CCOC1=CC=C2C(=C1)SC1=NC(C3=CC=CC=C3)=C(COCCCN3C([N+](=O)[O-])=CN=C3C)N12,1,0.315,0.867,491.6
443,26418,O=CC1=CC=CS1,3,28,24,4,0.2717,0.3808,83.86,18,17,1,0.299,94.44,7,4,3,0.289,57.14,3,3,0,0.227,100.0,CHEMBL3827674,CCOC(=O)C1C(C(=O)C2=CC=CS2)C1C1=CC=C(OC)C=C1,1,0.381,0.866,330.4,CHEMBL3828481,CCOC(=O)C1C(C(=O)C2=CC=CS2)C1C1=CC=C(OCC)C=C1,1,0.381,0.5,344.4,CS000481310,O=C(c1cccs1)c1no[n+]([O-])c1C(=O)c1cccs1,1,0.29,0.899,306.3
444,30072,CC1=CC=C(C=O)C=C1,3,25,24,1,0.2495,0.3769,91.67,4,3,1,0.214,75.0,11,11,0,0.302,100.0,10,10,0,0.233,100.0,CHEMBL5268977,COC1=C(N2C[C@H]3CCCN(C(=O)C4=CC=C(C)C=C4)[C@H]3C2)C(F)=CC2=C1N(C1CC1)C=C(C(=O)O)C2=O,1,0.377,0.993,519.6,CHEMBL4542273,CC1=CC=C(C(=O)N2C(C3=CN(C4=CC=CC=C4)N=C3C3=CC=C(C(F)(F)F)C=C3)=NC3=CC=CC=C32)C=C1,1,0.361,0.881,522.5,CHEMBL5427425,CC1=CC=C(C(=O)N2C(=O)S/C(=C\C3=CN=C(C(F)(F)F)N=C3)C2=O)C=C1,1,0.366,0.966,393.3
445,41822,NC1=CC=CC=C1OC1=CC(Cl)=CC=C1Cl,3,24,24,0,0.2418,0.3808,100.0,8,8,0,0.176,100.0,8,8,0,0.168,100.0,8,8,0,0.381,100.0,CHEMBL3235277,ClC1=CC=C(/N=C(\NCCCNC2=CC=NC3=CC(Cl)=CC=C23)NC2=CC=CC=C2OC2=CC(Cl)=CC=C2Cl)C=C1,1,0.204,0.951,625.4,CHEMBL3235276,ClC1=CC=C(/N=C(\NCCNC2=CC=NC3=CC(Cl)=CC=C23)NC2=CC=CC=C2OC2=CC(Cl)=CC=C2Cl)C=C1,1,0.207,0.896,611.4,CHEMBL3235274,ClC1=CC=CC(/N=C(\NCCCNC2=CC=NC3=CC(Cl)=CC=C23)NC2=CC=CC=C2OC2=CC(Cl)=CC=C2Cl)=C1,1,0.381,0.886,625.4
446,7704,SC1=CC=C(Cl)C=C1,3,26,24,2,0.2416,0.3808,91.67,10,10,0,0.213,100.0,8,6,2,0.284,75.0,8,8,0,0.228,100.0,CHEMBL572569,O=C1C=CC(=O)N1CC(=O)N1C2=CC=CC=C2SC2=CC=C(Cl)C=C21,1,0.291,0.985,370.8,CHEMBL2261480,NN1C(SC2=CC=C(Cl)C=C2)=NN=C1C1=CC=CC=C1,1,0.381,0.896,302.8,CHEMBL1935233,O=C1C(SC2=CC=C(Cl)C=C2)=C(SC2=CC=C(Cl)C=C2)C(=O)C2=NC=NC=C12,1,0.381,0.935,445.4
447,9038,N#CS,3,26,24,2,0.2389,0.3808,92.5,8,8,0,0.249,100.0,8,7,1,0.259,87.5,10,9,1,0.208,90.0,CS000276395,COC(=O)c1cc(SC#N)c(N)s1,1,0.381,0.68,214.3,CHEMBL2282798,CCN(CC)C1=CC=C2C=C(C3=C(SC#N)N4N=C(S(N)(=O)=O)SC4=N3)C(=O)OC2=C1,1,0.367,0.926,476.6,CS000276395,COC(=O)c1cc(SC#N)c(N)s1,1,0.381,0.987,214.3
448,5421,C=C/C(=O)C1=CC=C(OC)C=C1,3,25,24,1,0.2361,0.3808,94.44,8,8,0,0.181,100.0,6,5,1,0.321,83.33,11,11,0,0.206,100.0,CHEMBL4076242,COC1=CC=C(C(=O)/C=C/C2=CN=C3C=CC=CC3=N2)C=C1,1,0.22,0.875,290.3,CHEMBL4561014,COC1=CC=C(C(=O)/C=C/C2=CC3=CC=C(C)C=C3N3N=NN=C23)C=C1,1,0.381,0.888,344.4,CHEMBL4076242,COC1=CC=C(C(=O)/C=C/C2=CN=C3C=CC=CC3=N2)C=C1,1,0.329,0.908,290.3
449,27804,N-CC1=CC=C(F)C=C1,3,23,23,0,0.3396,0.3808,100.0,11,11,0,0.339,100.0,9,9,0,0.323,100.0,3,3,0,0.357,100.0,CHEMBL474642,FC1=CC=C(C2=NC3=CC(Cl)=C(Cl)C=C3N2C2CCCC2)C=C1,1,0.364,0.978,349.2,CHEMBL500539,CCOC1=CC2=C(C=C1Cl)N=C(C1=CC=C(F)C=C1)N2C1CCCC1,1,0.36,0.903,358.8,CHEMBL474642,FC1=CC=C(C2=NC3=CC(Cl)=C(Cl)C=C3N2C2CCCC2)C=C1,1,0.381,0.974,349.2
450,43198,NC1=CC=C(Cl)C(Cl)=C1,3,23,23,0,0.3248,0.3808,100.0,17,17,0,0.304,100.0,3,3,0,0.298,100.0,3,3,0,0.372,100.0,CHEMBL462173,COC(=O)C1=CC=C2NC(NC3=CC=C(Cl)C(Cl)=C3)=NC2=C1,1,0.381,0.699,336.2,CHEMBL219806,N[C@@H]1C[C@H](N)CN(C2=NC(NC3=CC=C(Cl)C(Cl)=C3)=NC(N3C[C@H](N)C[C@H](N)C3)=N2)C1,1,0.336,0.719,467.4,CHEMBL196906,COC1=CC=C(NC(=O)C2=CC3=C(CO)C=NC(C)=C3O/C2=N\C2=CC=C(Cl)C(Cl)=C2)C(OC)=C1,1,0.373,0.873,514.4
451,2016,CC1=CC=C2OCOC2=C1,3,27,23,4,0.3234,0.3808,85.86,11,10,1,0.333,90.91,7,7,0,0.36,100.0,9,6,3,0.277,66.67,CHEMBL3219174,O=C1C2=CC=CC=C2SN1CC1=CC=C2OCOC2=C1,1,0.381,0.99,285.3,CHEMBL450269,CC1=CC=C(C2=NOC(CC3=CC=C4OCOC4=C3)CC2)C=C1,1,0.38,0.841,309.4,CS000192956,O=C1C=CC(=O)N1Cc1ccc2c(c1)OCO2,1,0.381,0.973,231.2
452,16260,N-C(=S)-N-C=O,3,24,23,1,0.3105,0.3808,94.44,6,6,0,0.328,100.0,12,12,0,0.37,100.0,6,5,1,0.233,83.33,CHEMBL495551,O=C1NC(=S)NC2=C1C(C1=CC=C(Cl)C=C1)C1=C(N2)N(C2=CC=CC=C2)N=C1C1=CC=CC=C1,1,0.359,0.972,484.0,CHEMBL2236700,COC1=CC=CC2=CC3=C(N=C12)NC(=S)NC3=O,1,0.381,0.899,259.3,CHEMBL1928591,CCOC(=O)C1=C(N)OC2=C(C(=O)NC(=S)N2)C1C1=CC=C(Cl)C=C1,1,0.337,0.855,379.8
